bmi,height,weight
21.1,163.6,56.6
21.0,177.7,66.5
20.0,166.9,55.8
23.4,177.2,73.6
19.4,172.9,58.0
22.3,171.6,65.7
27.3,170.1,79.0
19.9,174.5,60.9
20.8,167.5,58.6
39.3,176.3,122.2
33.6,174.6,102.5
19.4,165.8,53.5
33.8,176.7,105.6
21.2,165.9,58.4
23.3,172.1,69.2
30.7,182.0,101.7
20.6,165.7,56.7
26.0,171.8,76.9
27.7,187.3,97.2
32.3,184.6,110.3
22.3,167.6,62.8
20.8,176.5,65.0
26.6,169.5,76.5
19.7,161.1,51.2
22.7,161.8,59.5
17.3,169.1,49.5
22.8,177.1,71.7
23.5,189.7,84.6
26.4,169.5,75.9
22.5,179.4,72.6
18.2,170.8,53.2
26.2,168.0,74.1
23.1,169.0,66.1
20.3,174.6,62.1
19.6,172.7,58.5
24.1,170.2,69.9
23.5,170.5,68.5
20.8,172.2,61.8
25.7,98.5,25.0
35.9,180.7,117.4
17.2,175.2,52.8
26.8,176.4,83.4
31.0,174.9,95.0
24.7,174.1,75.0
19.4,172.5,57.8
20.6,168.1,58.3
19.9,179.8,64.4
24.8,166.5,69.0
21.8,184.3,74.1
20.9,177.1,65.8
18.2,168.1,51.7
25.4,171.7,74.9
17.8,162.9,47.4
27.0,181.4,88.9
33.2,164.4,89.8
26.8,180.3,87.3
23.1,171.9,68.3
25.6,173.5,77.3
33.7,174.0,102.3
22.8,169.6,65.8
22.7,175.5,70.2
29.7,181.6,98.1
20.3,174.8,62.2
20.8,184.4,71.0
34.2,178.3,108.8
28.9,175.6,89.4
19.4,183.4,65.5
20.6,174.9,63.3
25.1,174.3,76.3
24.6,169.5,70.9
18.1,174.0,55.1
18.4,179.2,59.1
17.1,182.8,57.2
21.6,167.3,60.7
21.8,177.1,68.5
18.6,176.0,57.9
42.7,176.2,132.7
20.6,174.9,63.1
23.9,171.2,70.2
29.8,181.1,97.8
28.2,174.7,86.3
30.7,174.2,93.4
23.0,173.3,69.2
18.9,171.4,55.7
21.3,169.9,61.7
27.7,177.9,87.9
27.9,179.0,89.5
22.6,168.2,64.0
18.5,178.4,59.0
25.8,175.1,79.3
22.5,171.5,66.4
20.8,171.7,61.5
23.2,173.7,70.3
20.1,169.0,57.6
21.8,173.1,65.5
23.2,170.6,67.8
15.7,170.5,45.9
23.1,175.7,71.5
37.7,181.9,124.9
23.7,179.0,76.2
19.3,172.7,57.7
18.2,176.8,57.0
42.6,175.3,131.1
28.5,183.0,95.6
21.1,172.2,62.7
24.5,176.1,76.1
21.0,175.7,65.0
17.3,169.2,49.6
23.7,184.4,80.7
28.8,173.1,86.3
19.0,176.4,59.4
22.4,176.6,70.1
18.9,182.0,62.9
27.9,169.0,79.7
18.9,172.8,56.5
25.6,181.3,84.3
20.2,177.5,63.9
26.4,170.8,77.1
21.4,178.6,68.5
22.5,166.8,62.7
18.4,179.6,59.6
18.4,182.6,61.5
23.3,163.6,62.5
28.6,179.0,91.8
24.1,175.8,74.6
21.9,179.3,70.5
17.4,171.0,51.0
21.6,182.9,72.4
19.4,178.0,61.7
20.8,170.1,60.2
20.2,169.1,57.8
20.8,176.0,64.6
23.3,182.4,77.7
15.0,176.1,46.7
25.2,172.4,75.0
24.3,174.5,74.2
19.4,173.4,58.6
38.3,174.7,116.9
22.9,169.4,65.9
20.1,168.9,57.4
27.7,186.9,96.8
34.8,173.4,104.9
17.9,172.9,53.6
21.2,177.8,67.2
25.8,171.4,75.9
30.5,175.1,93.6
25.5,177.6,80.5
20.6,181.4,67.8
18.6,179.6,60.2
25.5,170.2,74.1
21.4,162.3,56.4
24.2,169.0,69.4
37.4,176.8,117.0
21.2,184.3,72.1
24.2,173.7,73.1
33.2,180.6,108.3
23.1,184.5,78.9
22.6,172.3,67.1
24.0,178.4,76.4
17.8,172.6,53.1
19.9,170.6,58.2
19.7,174.6,60.1
21.1,179.7,68.2
20.4,173.4,61.6
22.0,165.9,60.7
21.2,176.2,65.9
22.0,174.8,67.5
20.7,177.7,65.5
22.9,162.8,60.8
21.5,177.2,67.6
21.1,176.9,66.2
21.1,170.2,61.4
21.1,188.7,75.2
20.9,179.4,67.3
23.4,163.9,62.9
33.4,183.2,112.2
32.9,177.0,103.2
19.0,174.9,58.3
18.9,172.7,56.4
31.7,168.4,90.1
19.4,163.8,52.3
20.2,167.2,56.5
21.5,177.2,67.7
24.0,172.4,71.5
34.0,172.8,101.7
22.0,177.0,69.2
19.8,188.0,70.0
30.5,172.8,91.3
22.9,170.3,66.6
22.7,170.3,66.1
23.2,180.0,75.2
29.2,175.0,89.6
21.8,180.5,71.1
23.0,179.9,74.5
34.2,180.4,111.4
27.6,179.1,88.6
20.8,166.7,57.9
23.4,171.8,69.1
26.1,167.1,73.0
31.4,179.1,100.8
26.3,176.5,82.2
16.1,174.0,49.0
20.1,177.1,63.1
22.7,165.8,62.5
24.3,173.0,72.8
23.5,172.1,69.7
20.1,180.6,65.8
25.5,177.1,80.1
22.9,177.9,72.7
18.6,172.2,55.4
16.4,176.5,51.4
18.7,171.2,55.0
26.4,179.7,85.5
17.7,174.1,53.9
18.6,174.0,56.4
17.5,174.6,53.5
21.7,172.7,65.0
20.0,169.5,57.7
26.1,174.3,79.4
27.1,183.0,90.9
25.8,163.9,69.4
20.9,183.0,70.1
24.4,167.8,68.8
22.0,172.8,65.8
24.2,177.9,76.7
30.5,169.2,87.6
18.2,173.0,54.6
23.3,173.8,70.4
21.5,180.0,69.9
22.4,173.0,67.2
29.7,173.5,89.6
24.7,172.1,73.2
24.7,169.2,70.9
21.8,174.8,66.8
17.7,181.9,58.8
20.4,177.3,64.3
17.8,176.3,55.6
18.0,174.3,54.9
19.5,180.6,63.7
23.0,177.0,72.3
28.5,184.6,97.2
21.1,179.9,68.3
23.5,164.2,63.5
20.5,169.5,58.9
20.1,171.8,59.4
17.8,171.5,52.6
21.4,176.3,66.7
23.0,170.6,67.0
21.7,180.2,70.7
21.0,179.6,68.0
17.3,177.7,54.9
17.2,177.4,54.4
18.5,174.3,56.4
21.9,172.8,65.5
18.4,160.5,47.5
23.2,176.3,72.3
22.9,181.1,75.2
21.9,176.4,68.4
18.2,176.6,56.8
23.9,178.0,75.8
26.6,171.7,78.5
30.3,169.5,87.2
25.1,178.7,80.4
26.2,184.1,89.0
22.9,178.4,73.2
18.4,176.4,57.5
24.5,166.5,68.0
27.1,189.8,97.9
19.8,177.1,62.4
25.7,161.6,67.3
32.4,174.5,98.8
19.8,175.0,60.8
20.7,174.6,63.2
20.9,165.6,57.5
23.4,169.6,67.5
23.4,166.4,64.8
22.3,167.5,62.7
26.9,174.3,81.9
19.0,173.9,57.7
25.5,175.8,78.9
19.1,169.8,55.2
23.0,173.9,69.7
18.4,175.5,56.8
21.0,165.7,57.7
20.3,177.9,64.4
26.5,179.3,85.4
22.6,169.5,65.0
26.4,173.5,79.5
26.6,176.4,82.8
20.5,144.2,42.8
28.1,191.9,103.7
29.6,175.2,91.1
18.6,182.4,61.9
26.3,182.2,87.6
30.0,181.4,99.0
23.3,183.5,78.7
26.5,173.7,80.1
23.6,176.6,73.9
36.3,177.3,114.2
33.2,170.8,97.1
23.4,172.8,70.1
32.9,164.0,88.6
19.7,177.2,62.0
21.9,172.5,65.4
26.7,178.7,85.5
34.4,174.3,104.6
22.3,181.4,73.6
18.1,170.5,52.8
23.4,169.5,67.3
21.5,172.8,64.3
19.8,182.3,66.0
21.0,179.2,67.5
20.4,178.5,65.2
22.2,180.6,72.7
18.5,170.4,53.9
19.2,170.6,55.9
19.2,175.1,59.0
27.3,184.3,93.0
17.8,178.0,56.7
24.4,182.5,81.3
27.8,174.7,84.9
21.0,172.9,62.9
22.7,180.4,74.1
23.7,179.7,76.6
23.8,169.8,68.8
15.8,170.8,46.2
25.2,166.2,69.8
19.6,166.6,54.5
30.5,161.4,79.6
17.6,173.9,53.5
26.6,177.0,83.6
27.1,182.0,89.9
26.4,170.2,76.5
26.7,178.4,85.2
21.5,177.2,67.8
19.2,170.0,55.5
22.0,172.2,65.3
30.3,181.0,99.3
18.5,173.2,55.6
15.3,180.0,49.7
22.4,172.2,66.6
20.9,177.8,66.3
20.1,180.0,65.4
27.7,169.4,79.5
21.3,175.1,65.4
20.7,172.7,61.9
21.1,168.2,59.9
17.1,179.3,55.0
38.1,183.3,128.3
32.1,173.9,97.3
23.2,177.1,73.0
18.9,175.4,58.4
22.8,171.7,67.5
24.5,169.8,70.7
24.2,173.7,73.3
19.3,170.0,55.8
17.3,165.8,47.8
21.6,171.4,63.6
23.0,183.1,77.2
25.1,172.1,74.5
20.5,178.5,65.5
19.3,171.2,56.7
26.8,171.8,79.2
21.6,166.2,59.9
25.5,175.7,79.0
22.7,173.9,68.9
22.3,176.5,69.6
21.2,171.3,62.4
21.3,171.8,62.9
24.6,162.4,64.9
18.3,168.2,52.0
18.5,178.1,58.9
20.0,167.8,56.4
15.3,198.3,60.4
26.2,166.8,73.0
20.1,165.1,54.9
28.1,176.6,87.9
25.9,164.6,70.2
19.8,162.8,52.6
21.7,180.8,71.1
25.8,164.4,70.0
24.1,169.9,69.7
22.2,167.5,62.4
22.3,175.9,69.0
26.9,168.8,76.9
25.7,180.7,84.0
21.5,177.5,68.0
30.4,183.7,102.7
24.2,174.2,73.7
21.6,165.1,59.0
28.4,176.5,88.7
31.0,175.7,96.0
19.0,182.2,63.1
22.3,182.5,74.4
23.7,187.9,83.8
22.3,179.0,71.5
24.2,170.8,70.8
21.5,166.9,60.1
20.2,173.8,61.2
25.3,170.6,73.8
22.6,171.9,67.0
18.2,180.5,59.5
21.9,165.5,60.2
19.7,176.7,61.7
22.7,165.1,61.9
35.9,176.7,112.3
21.9,176.7,68.4
27.9,171.3,82.1
16.9,162.6,44.9
23.1,175.5,71.4
26.4,183.5,89.0
21.6,182.8,72.5
23.6,169.8,68.1
24.1,165.1,65.9
24.6,172.0,73.0
22.4,176.5,69.9
18.1,169.7,52.2
18.9,172.0,56.1
22.6,176.3,70.4
20.8,165.3,57.0
28.0,178.8,89.7
24.5,172.5,73.2
23.2,171.3,68.1
27.3,174.2,83.1
23.9,175.6,73.8
27.5,179.4,88.6
17.0,180.0,55.1
19.0,167.6,53.5
17.3,175.2,53.4
26.0,169.8,75.0
25.6,170.3,74.4
21.2,178.1,67.5
33.0,172.8,98.6
20.2,181.0,66.2
20.4,170.6,59.6
22.5,173.3,67.8
24.7,173.3,74.4
39.2,173.9,118.6
20.4,182.1,67.8
23.0,173.0,68.9
25.9,186.1,89.9
28.3,169.0,81.1
22.7,172.0,67.4
25.6,180.3,83.5
28.5,174.8,87.3
22.2,185.6,76.5
20.5,164.6,55.6
18.3,178.8,58.7
29.6,174.9,90.8
20.6,171.3,60.6
24.9,182.6,83.3
27.1,179.8,87.8
21.3,178.7,68.2
19.8,171.1,58.1
20.0,180.3,65.1
26.8,179.7,86.6
21.0,166.9,58.6
21.4,179.1,68.9
29.2,170.7,85.3
25.3,172.0,75.0
27.1,173.0,81.4
20.5,176.9,64.2
24.4,179.1,78.3
19.7,179.1,63.5
21.6,172.2,64.1
22.4,170.9,65.5
14.9,171.8,44.2
22.5,171.5,66.4
25.5,172.6,76.0
26.1,162.2,68.8
24.3,173.3,73.0
21.9,166.1,60.5
22.7,176.6,71.0
25.8,182.9,86.5
26.0,166.1,71.8
20.9,173.6,63.2
21.0,170.5,61.1
18.6,166.0,51.4
25.4,173.3,76.4
18.2,168.0,51.5
23.1,169.4,66.3
18.0,169.3,51.6
21.3,172.3,63.5
20.9,175.6,64.6
21.6,180.6,70.7
28.9,178.2,92.0
21.7,169.8,62.7
31.5,174.1,95.5
21.0,180.2,68.5
17.4,175.6,53.7
24.5,181.6,80.9
30.1,173.2,90.3
22.1,183.0,74.1
20.1,181.1,66.1
18.1,182.3,60.4
23.0,178.4,73.4
22.0,178.5,70.1
28.6,184.2,97.1
25.0,177.8,79.1
17.6,167.8,49.8
23.4,180.8,76.8
28.5,179.2,91.7
16.5,169.5,47.6
17.8,164.3,48.3
27.3,187.4,96.2
20.7,175.1,63.7
34.9,176.5,109.0
30.7,165.5,84.1
18.4,178.7,59.0
27.3,172.9,81.7
17.8,171.2,52.3
31.3,182.2,104.2
23.8,176.5,74.2
20.4,168.2,57.9
33.6,175.9,104.0
27.7,165.2,75.7
18.8,171.4,55.3
19.3,167.2,54.1
17.2,173.7,52.1
30.1,171.8,89.0
24.4,170.2,70.8
29.2,170.1,84.7
16.7,170.6,48.8
23.0,175.6,71.2
20.6,173.8,62.5
25.2,176.6,78.7
25.7,164.5,69.8
32.4,170.6,94.3
25.6,177.1,80.4
32.2,167.3,90.4
22.4,176.9,70.2
27.7,171.6,81.7
22.4,171.3,66.0
28.4,170.8,82.9
25.6,178.2,81.3
29.7,170.7,86.6
19.6,174.5,59.8
24.7,179.8,80.1
20.5,178.0,65.1
25.1,169.1,72.0
24.4,172.2,72.4
20.2,172.2,59.9
26.2,172.6,78.1
24.0,179.6,77.6
21.3,170.5,62.0
23.6,169.2,67.6
21.6,172.1,64.0
22.9,177.0,71.8
25.1,177.9,79.5
24.6,177.6,77.6
22.6,180.8,74.2
22.1,167.4,62.0
20.9,174.8,64.1
20.6,161.3,53.7
17.3,183.5,58.3
36.3,178.2,115.4
22.8,178.3,72.8
23.7,182.2,78.7
21.2,168.0,60.0
21.1,170.3,61.4
32.7,172.6,97.6
27.3,172.7,81.5
23.8,164.7,64.8
21.7,168.4,61.6
23.3,180.7,76.3
21.2,169.4,60.9
22.2,177.4,70.1
17.6,181.9,58.3
31.3,170.5,91.0
22.1,173.9,67.0
20.8,172.9,62.3
19.2,166.0,53.1
22.0,174.8,67.4
25.9,185.0,88.7
28.0,182.2,93.2
22.6,177.0,71.1
30.0,174.7,91.8
17.0,166.8,47.4
34.9,176.8,109.3
20.1,175.7,62.2
19.4,176.4,60.6
16.4,182.8,55.1
19.3,177.6,61.0
43.0,174.3,130.9
18.4,177.1,58.0
25.4,177.2,79.9
21.0,175.6,65.0
21.4,178.1,67.9
28.2,171.9,83.4
24.0,178.2,76.3
17.9,182.6,59.9
23.9,181.5,78.8
25.4,171.0,74.3
21.9,180.1,71.2
21.8,190.1,78.8
28.0,170.7,81.6
21.5,165.9,59.3
18.5,177.3,58.3
25.1,175.7,77.6
30.8,174.8,94.2
21.0,175.3,64.8
26.2,168.9,75.0
26.0,170.4,75.5
32.5,179.4,104.9
24.2,174.7,74.1
20.2,175.9,62.8
24.3,167.5,68.4
26.0,169.0,74.5
21.8,172.1,64.8
18.8,175.7,58.2
19.2,167.5,53.9
19.5,175.6,60.3
23.1,181.8,76.4
33.1,180.2,107.7
20.7,168.4,58.9
18.0,171.5,53.0
18.7,179.4,60.2
23.4,169.9,67.7
17.1,168.8,48.9
21.9,189.1,78.4
19.9,181.7,65.8
28.6,180.4,93.1
24.7,181.7,81.8
17.5,177.3,55.3
27.3,172.3,81.2
20.7,171.1,60.6
31.4,177.2,98.8
24.2,167.3,68.0
18.7,180.7,61.2
19.9,176.7,62.2
20.2,173.1,60.8
19.0,167.4,53.3
18.6,180.5,60.7
29.4,166.6,81.7
21.1,169.8,61.1
28.1,172.8,84.0
21.7,168.4,61.6
20.1,174.2,61.2
24.2,172.6,72.2
20.3,175.6,62.8
22.2,171.2,65.3
23.0,173.4,69.3
15.1,170.2,44.0
23.6,170.6,68.9
26.9,163.1,71.6
17.1,182.5,57.0
19.8,173.8,60.1
25.5,181.1,83.8
25.0,187.7,88.3
22.7,179.0,73.0
19.5,165.6,53.6
37.8,163.9,101.6
23.0,181.6,76.1
24.9,173.6,75.2
26.7,168.2,75.6
22.9,177.3,72.1
24.0,165.8,66.0
21.5,171.5,63.4
22.2,179.2,71.5
20.9,178.6,66.8
20.8,177.4,65.6
31.8,160.0,81.6
19.3,170.9,56.5
21.5,175.0,66.0
21.2,181.4,69.9
19.9,159.0,50.5
17.2,171.4,50.6
23.1,184.8,78.9
21.7,174.3,66.2
36.0,173.6,108.7
24.7,179.0,79.3
24.3,168.9,69.4
21.9,178.4,69.9
21.7,166.8,60.5
30.2,168.8,86.2
25.5,162.2,67.3
23.3,159.5,59.5
33.4,172.4,99.3
23.1,176.1,71.9
24.2,185.3,83.3
30.4,173.8,91.9
28.7,185.9,99.5
20.2,167.3,56.6
25.7,179.7,83.1
26.1,187.7,92.1
24.2,176.5,75.6
29.8,174.4,90.7
23.5,178.9,75.4
23.8,173.9,72.2
22.4,171.6,66.1
21.3,178.0,67.6
19.2,177.5,60.5
23.9,177.3,75.4
20.1,160.6,52.1
16.0,175.7,49.5
23.0,177.9,72.8
24.3,171.6,71.6
23.3,166.0,64.4
18.3,173.1,55.0
28.3,183.3,95.2
23.0,170.6,67.2
25.1,173.2,75.5
19.4,173.6,58.7
25.2,179.7,81.5
29.1,172.3,86.5
19.6,172.9,58.8
20.6,166.4,57.3
25.5,167.3,71.5
22.3,171.6,65.9
22.4,179.6,72.5
29.3,171.0,85.9
20.7,177.1,65.0
24.7,161.4,64.6
22.1,172.1,65.7
18.7,173.7,56.6
26.1,174.1,79.2
18.6,176.6,58.1
35.6,180.1,115.7
31.9,168.1,90.4
20.6,174.7,63.0
32.9,182.7,110.0
25.6,178.4,81.5
24.5,167.1,68.6
21.1,175.7,65.2
18.8,175.6,58.2
26.1,173.4,78.7
19.4,180.2,63.3
20.8,178.7,66.5
24.9,181.5,82.2
26.1,172.5,77.7
33.6,182.1,111.5
20.1,169.7,58.0
23.4,167.1,65.5
27.7,170.8,81.0
19.7,172.2,58.7
25.2,174.8,77.2
16.3,169.8,47.1
26.3,167.3,73.8
32.6,172.5,97.2
27.1,182.8,90.6
22.9,166.4,63.5
23.2,172.0,68.9
37.8,179.0,121.2
26.7,176.2,82.9
28.5,182.8,95.5
22.9,170.1,66.3
24.2,182.8,81.0
20.9,182.6,69.8
26.7,172.6,79.7
17.6,183.5,59.4
24.5,176.3,76.4
21.7,179.3,69.9
27.6,184.4,93.9
16.8,179.6,54.2
26.6,178.3,84.7
24.5,181.8,81.0
18.8,174.4,57.4
18.6,173.3,55.9
19.7,175.9,61.0
23.7,178.6,75.8
27.2,163.3,72.7
22.6,163.0,60.3
19.3,172.0,57.1
25.5,178.1,80.9
20.8,178.9,66.6
21.4,178.5,68.5
26.2,170.5,76.2
26.6,180.0,86.5
33.6,187.8,118.7
20.8,170.4,60.4
14.3,179.4,46.2
16.6,179.1,53.3
21.2,181.4,69.8
31.7,165.5,87.1
37.8,173.5,113.9
18.9,192.8,70.4
28.0,180.9,91.7
24.2,173.8,73.3
21.4,180.6,70.0
26.7,176.6,83.4
26.5,172.8,79.2
24.2,173.4,72.9
36.1,166.2,99.9
21.6,175.3,66.6
19.4,176.2,60.4
19.7,171.0,57.7
23.2,167.4,65.1
18.7,183.1,63.0
21.9,162.7,58.1
27.7,173.8,83.7
22.1,166.9,61.6
24.3,173.9,73.6
23.9,167.0,66.9
20.1,176.3,62.5
24.2,183.4,81.6
21.8,175.9,67.6
19.8,178.6,63.3
23.1,171.0,67.7
26.1,173.0,78.4
22.8,176.3,70.9
19.1,175.5,58.9
18.2,171.6,53.6
17.7,181.0,58.0
21.9,172.5,65.2
23.3,171.3,68.4
26.9,169.8,77.6
20.6,176.5,64.3
24.5,174.1,74.4
25.0,183.7,84.5
21.5,174.7,65.7
27.2,185.0,93.2
23.6,166.2,65.2
30.6,176.5,95.5
15.4,172.8,46.0
21.4,171.1,62.9
28.8,172.2,85.5
20.8,176.2,64.7
21.0,177.2,66.1
19.1,174.0,57.9
17.3,177.9,54.9
33.9,181.5,111.8
28.1,165.3,76.9
20.0,174.4,61.1
30.2,179.0,96.9
20.6,181.1,67.6
23.2,180.8,76.0
23.0,172.8,68.7
17.2,173.4,51.8
22.0,179.8,71.4
30.7,177.1,96.3
28.3,170.1,82.1
19.5,194.2,73.6
21.8,180.0,70.7
40.3,180.0,130.8
22.7,174.8,69.4
22.9,171.6,67.7
24.9,179.0,79.8
21.2,164.2,57.4
21.8,172.9,65.4
15.2,171.2,44.8
27.9,186.8,97.6
23.2,171.0,67.9
21.9,174.8,67.2
22.6,180.0,73.5
27.0,166.2,74.7
22.4,174.4,68.2
19.4,180.3,63.3
18.4,172.3,54.7
26.3,177.6,83.1
21.4,179.8,69.2
27.0,176.1,83.8
18.9,182.1,62.9
19.3,175.4,59.5
30.3,169.4,87.0
17.7,169.3,50.9
22.1,175.5,68.1
18.9,179.7,61.3
27.9,172.3,83.1
23.9,176.6,74.7
29.2,175.9,90.5
25.7,173.5,77.6
21.2,170.1,61.5
27.5,172.4,82.0
19.0,175.8,58.9
28.6,169.3,82.2
17.9,163.0,47.8
23.2,182.2,77.2
19.2,159.3,48.8
23.9,179.7,77.5
18.2,174.9,55.9
35.2,175.4,108.6
38.2,165.0,104.2
22.5,175.2,69.1
21.9,175.1,67.2
18.5,170.6,54.0
25.6,183.1,86.0
30.8,175.7,95.2
21.0,167.0,58.7
28.5,170.2,82.8
26.5,173.6,79.9
20.6,187.8,72.8
21.0,179.1,67.4
22.9,174.7,69.9
32.7,167.0,91.3
22.5,173.3,67.6
24.3,172.4,72.3
17.9,179.2,57.7
28.3,180.0,92.0
23.7,168.6,67.6
19.6,182.7,65.7
26.2,165.8,72.2
20.8,166.7,57.9
19.2,177.2,60.3
20.7,168.3,58.7
18.6,169.3,53.4
23.5,171.8,69.4
18.9,183.1,63.6
28.6,174.2,87.0
27.3,168.1,77.2
36.1,176.1,112.2
17.4,177.1,54.7
25.5,181.1,83.9
19.0,173.7,57.5
21.6,168.0,61.0
24.2,171.8,71.5
17.3,182.6,57.8
21.6,179.7,69.8
20.0,174.0,60.8
23.7,174.8,72.6
18.4,172.9,55.3
22.3,180.6,72.8
22.8,174.4,69.5
23.9,179.8,77.5
25.1,172.3,74.6
18.2,168.0,51.6
26.9,178.0,85.4
20.2,176.9,63.3
21.4,168.8,61.0
23.4,174.5,71.3
22.7,178.4,72.3
27.1,179.7,87.8
23.2,182.4,77.4
27.1,187.8,95.8
38.7,175.1,118.9
22.1,175.9,68.6
19.7,163.3,52.6
17.4,176.0,54.2
21.9,170.3,63.8
21.8,169.3,62.7
35.9,182.4,119.6
26.2,177.4,82.7
20.7,177.2,65.3
21.7,171.2,63.8
18.6,169.5,53.5
33.3,185.4,114.5
24.0,174.0,72.9
22.7,161.7,59.4
24.1,178.0,76.6
22.8,159.2,58.0
15.2,170.6,44.5
18.9,179.3,61.0
37.4,166.4,103.7
22.1,170.6,64.5
20.7,168.8,59.0
23.6,171.7,69.7
36.3,180.6,118.4
29.3,182.7,97.9
20.2,167.8,57.1
20.0,180.2,65.1
22.1,164.3,59.9
28.0,167.6,78.7
33.7,184.7,115.3
29.2,171.3,85.7
19.7,166.3,54.5
19.5,172.8,58.3
22.4,174.0,68.1
25.6,188.5,91.0
21.5,172.6,64.1
23.1,170.4,67.2
31.9,170.0,92.2
17.6,171.2,51.6
17.7,184.3,60.4
20.8,180.4,67.7
19.6,177.2,61.8
23.8,162.0,62.7
26.4,155.6,64.1
18.0,173.3,54.2
35.8,176.5,111.6
20.2,168.8,57.6
24.2,177.0,76.0
25.8,176.0,80.0
22.1,180.1,71.9
25.3,180.5,82.7
24.4,174.5,74.4
27.2,166.2,75.4
20.0,179.7,64.7
21.4,170.6,62.3
23.0,176.5,71.7
17.6,175.2,54.1
29.9,173.9,90.5
27.3,164.8,74.4
17.1,178.3,54.5
17.8,161.8,46.8
22.8,176.7,71.2
24.0,175.6,74.3
22.7,176.9,71.1
22.5,175.0,69.2
41.0,189.4,147.1
19.5,182.4,65.2
21.8,186.6,76.2
20.1,163.2,53.7
24.0,164.7,65.3
18.1,170.8,52.9
25.1,170.0,72.6
23.7,172.3,70.5
27.7,177.8,87.7
26.1,167.8,73.7
24.6,186.3,85.6
20.1,167.5,56.6
18.5,170.5,54.0
24.2,181.2,79.7
23.2,174.0,70.3
23.3,177.7,73.6
24.8,171.2,72.9
20.0,153.1,46.9
21.6,166.4,59.9
17.8,165.9,49.1
21.2,167.9,60.0
15.3,169.3,43.9
21.5,177.7,68.2
22.2,172.0,65.9
24.8,178.1,78.9
25.9,170.4,75.3
21.0,179.4,67.8
26.8,177.4,84.6
18.0,170.4,52.3
22.9,189.2,82.0
33.8,157.9,84.3
23.5,171.2,69.0
21.0,181.8,69.5
23.0,167.6,64.7
24.2,166.8,67.4
17.7,173.2,53.3
23.8,172.9,71.2
26.5,176.0,82.3
19.6,161.7,51.3
18.7,156.8,46.0
24.3,176.0,75.3
18.7,175.4,57.8
18.3,170.7,53.5
27.9,165.9,77.0
23.8,171.7,70.3
21.9,173.2,65.7
20.7,174.7,63.2
23.7,175.2,72.8
22.8,168.3,64.7
26.4,189.9,95.4
21.1,182.2,70.1
34.1,174.5,103.9
32.8,165.4,89.8
22.1,176.9,69.3
21.0,171.4,61.8
23.0,168.7,65.5
23.3,172.5,69.6
29.2,175.6,90.1
21.1,172.6,63.1
17.7,174.9,54.4
16.4,168.9,47.0
19.7,165.7,54.3
28.1,166.9,78.3
19.6,163.4,52.4
17.5,165.7,48.3
25.3,178.8,80.9
27.3,174.4,83.1
23.9,168.0,67.5
17.9,170.9,52.5
37.2,169.1,106.6
27.9,178.0,88.4
23.2,169.2,66.7
22.5,178.7,71.9
18.5,171.1,54.4
28.3,174.1,85.8
20.0,171.4,58.9
21.1,177.4,66.5
31.5,163.1,83.9
31.0,182.3,103.1
20.9,167.9,59.1
23.3,181.9,77.3
26.0,166.4,72.1
38.1,181.4,125.5
16.1,172.2,48.0
24.8,178.2,78.8
19.9,171.0,58.2
20.0,171.8,59.3
31.1,181.0,102.0
25.6,181.4,84.4
24.6,181.0,80.9
20.0,173.2,60.1
19.4,163.4,51.9
22.9,180.1,74.5
27.9,177.9,88.6
29.1,169.8,84.1
25.2,172.2,75.0
26.4,176.4,82.4
16.1,177.1,50.6
18.3,178.9,58.8
22.8,190.2,82.7
30.4,185.6,104.9
20.2,182.5,67.4
29.8,174.4,90.8
20.6,178.7,66.1
19.4,174.2,59.1
17.1,167.1,48.0
23.9,182.1,79.5
20.6,166.4,57.3
21.9,187.2,76.9
32.7,173.0,98.1
24.7,179.5,79.6
23.9,183.3,80.6
22.8,181.0,74.8
27.0,174.7,82.5
23.0,166.2,63.6
23.5,158.3,58.9
27.7,183.4,93.2
25.0,177.5,79.0
24.6,173.4,74.0
14.9,172.4,44.3
30.8,166.8,85.9
27.5,170.2,79.7
27.3,178.8,87.5
18.3,170.8,53.5
27.0,180.1,87.8
19.7,170.9,57.8
27.8,171.2,81.6
18.3,173.8,55.3
20.7,184.4,70.7
24.3,159.4,61.8
15.0,178.2,47.7
23.9,171.9,70.8
18.1,182.9,60.6
34.7,167.5,97.6
29.7,170.3,86.4
21.6,169.3,62.1
20.3,175.0,62.4
20.7,177.3,65.2
27.5,168.8,78.5
23.1,169.2,66.4
31.9,166.4,88.6
20.8,172.0,61.8
26.2,168.9,74.8
23.0,164.0,61.9
20.9,174.0,63.5
17.9,174.8,54.9
23.2,174.9,71.1
30.5,172.5,90.9
20.7,172.9,61.9
16.7,179.7,54.2
21.4,179.0,68.6
21.0,182.8,70.4
20.9,167.9,59.1
23.1,166.1,63.8
21.2,176.4,66.1
22.5,177.3,70.8
24.8,172.5,73.8
22.9,181.8,76.0
24.5,175.1,75.3
22.1,175.4,68.0
23.8,170.5,69.2
26.4,180.9,86.6
20.8,175.4,64.1
19.3,187.1,67.7
20.6,185.9,71.2
22.9,182.5,76.5
19.8,178.5,63.3
25.1,193.5,94.2
23.3,168.3,66.2
19.2,178.6,61.5
24.5,167.0,68.4
21.6,169.4,62.1
21.3,177.6,67.4
29.7,174.4,90.4
19.8,168.3,56.2
15.2,178.3,48.5
28.8,178.9,92.2
28.1,175.9,87.0
